2021-08-19 14:13:58,907 AWT-EventQueue-0 WARN  server.ContinuousCompetitionSubjectMatcherDuopoly - loop index of subjectGroups 0
2021-08-19 14:20:00,813 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.3927536666666742, balanceFirmB: 1.367208666666659, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:20:00,814 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 171500 and to countId: 343.
2021-08-19 14:20:00,817 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 343
2021-08-19 14:20:01,304 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 344 from client agent1: Set aFirmB = 45.0
2021-08-19 14:20:01,306 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 344 of cohort 24.
2021-08-19 14:20:01,320 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 344 from client Client1: Set aFirmA = 46.0
2021-08-19 14:20:01,335 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 344 of cohort 24.
2021-08-19 14:20:01,335 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:20:01,335 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:20:01,335 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:20:01,335 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.396924333333341, balanceFirmB: 1.371303666666659, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:20:01,336 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 172000 and to countId: 344.
2021-08-19 14:20:01,340 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 344
2021-08-19 14:20:01,825 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 345 from client agent1: Set aFirmB = 45.0
2021-08-19 14:20:01,826 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 345 of cohort 24.
2021-08-19 14:20:01,853 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 345 from client Client1: Set aFirmA = 46.0
2021-08-19 14:20:01,854 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 345 of cohort 24.
2021-08-19 14:20:01,854 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:20:01,854 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:20:01,854 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:20:01,854 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.4010950000000078, balanceFirmB: 1.3753986666666589, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:20:01,855 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 172500 and to countId: 345.
2021-08-19 14:20:01,867 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 345
2021-08-19 14:20:02,314 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 346 from client agent1: Set aFirmB = 45.0
2021-08-19 14:20:02,316 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 346 of cohort 24.
2021-08-19 14:20:02,328 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 346 from client Client1: Set aFirmA = 46.0
2021-08-19 14:20:02,329 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 346 of cohort 24.
2021-08-19 14:20:02,329 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:20:02,329 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:20:02,330 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:20:02,330 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.4052656666666745, balanceFirmB: 1.3794936666666588, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:20:02,330 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 173000 and to countId: 346.
2021-08-19 14:20:02,333 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 346
2021-08-19 14:20:02,814 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 347 from client agent1: Set aFirmB = 45.0
2021-08-19 14:20:02,816 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 347 of cohort 24.
2021-08-19 14:20:02,831 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 347 from client Client1: Set aFirmA = 46.0
2021-08-19 14:20:02,832 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 347 of cohort 24.
2021-08-19 14:20:02,832 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:20:02,832 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:20:02,832 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:20:02,832 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.4094363333333413, balanceFirmB: 1.3835886666666588, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:20:02,833 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 173500 and to countId: 347.
2021-08-19 14:20:02,837 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 347
2021-08-19 14:20:03,319 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 348 from client agent1: Set aFirmB = 45.0
2021-08-19 14:20:03,321 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 348 of cohort 24.
2021-08-19 14:20:03,338 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 348 from client Client1: Set aFirmA = 46.0
2021-08-19 14:20:03,340 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 348 of cohort 24.
2021-08-19 14:20:03,340 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:20:03,340 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:20:03,340 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:20:03,340 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.413607000000008, balanceFirmB: 1.3876836666666588, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:20:03,341 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 174000 and to countId: 348.
2021-08-19 14:20:03,343 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 348
2021-08-19 14:20:03,825 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 349 from client agent1: Set aFirmB = 45.0
2021-08-19 14:20:03,827 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 349 of cohort 24.
2021-08-19 14:20:03,843 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 349 from client Client1: Set aFirmA = 46.0
2021-08-19 14:20:03,843 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 349 of cohort 24.
2021-08-19 14:20:03,844 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:20:03,844 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:20:03,844 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:20:03,844 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.4177776666666748, balanceFirmB: 1.3917786666666587, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:20:03,845 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 174500 and to countId: 349.
2021-08-19 14:20:03,848 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 349
2021-08-19 14:20:04,330 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 350 from client agent1: Set aFirmB = 45.0
2021-08-19 14:20:04,331 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 350 of cohort 24.
2021-08-19 14:20:04,350 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 350 from client Client1: Set aFirmA = 46.0
2021-08-19 14:20:04,351 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 350 of cohort 24.
2021-08-19 14:20:04,351 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:20:04,351 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:20:04,351 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:20:04,351 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.4219483333333416, balanceFirmB: 1.3958736666666587, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:20:04,352 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 175000 and to countId: 350.
2021-08-19 14:20:04,355 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 350
2021-08-19 14:20:04,831 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 351 from client agent1: Set aFirmB = 45.0
2021-08-19 14:20:04,832 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 351 of cohort 24.
2021-08-19 14:20:04,853 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 351 from client Client1: Set aFirmA = 46.0
2021-08-19 14:20:04,854 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 351 of cohort 24.
2021-08-19 14:20:04,854 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:20:04,854 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:20:04,854 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:20:04,854 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.4261190000000084, balanceFirmB: 1.3999686666666586, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:20:04,854 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 175500 and to countId: 351.
2021-08-19 14:20:04,856 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 351
2021-08-19 14:20:05,340 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 352 from client agent1: Set aFirmB = 45.0
2021-08-19 14:20:05,359 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 352 of cohort 24.
2021-08-19 14:20:05,360 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 352 from client Client1: Set aFirmA = 46.0
2021-08-19 14:20:05,361 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 352 of cohort 24.
2021-08-19 14:20:05,361 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:20:05,361 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:20:05,361 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:20:05,361 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.4302896666666751, balanceFirmB: 1.4040636666666586, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:20:05,362 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 176000 and to countId: 352.
